交易所名称,合约名称,合约代码,现价,涨停板,跌停板,保证金-买开,保证金-卖开,保证金-每手,手续费标准-开仓-万分之,手续费标准-开仓-元,手续费标准-平昨-万分之,手续费标准-平昨-元,手续费标准-平今-万分之,手续费标准-平今-元,每跳毛利,手续费,每跳净利,备注,手续费更新时间,价格更新时间
郑州商品交易所,PTA606,TA606,6938.0,7702.0,6174.0,13.0,13.0,4509.7,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA607,TA607,6876.0,7634.0,6118.0,13.0,13.0,4469.4,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA608,TA608,6794.0,7542.0,6046.0,13.0,13.0,4416.1,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA609,TA609,6706.0,7444.0,5968.0,13.0,13.0,4358.9,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA610,TA610,6608.0,7006.0,6210.0,7.0,7.0,2312.8,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA611,TA611,6494.0,6884.0,6104.0,7.0,7.0,2272.9,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA612,TA612,6438.0,6826.0,6050.0,7.0,7.0,2253.3,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA701,TA701,6388.0,6772.0,6004.0,7.0,7.0,2235.8,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,PTA702,TA702,6380.0,6764.0,5996.0,7.0,7.0,2233.0,,3,,3,,0,10,3.0,7.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤604,PF604,8430.0,9442.0,7418.0,14.0,14.0,5901.0,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤605,PF605,8444.0,9458.0,7430.0,14.0,14.0,5910.8,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤606,PF606,8356.0,9276.0,7436.0,13.0,13.0,5431.4,,2,,2,,0,10,2.0,8.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤607,PF607,8314.0,9230.0,7398.0,13.0,13.0,5404.1,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤608,PF608,8254.0,9162.0,7346.0,13.0,13.0,5365.1,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤609,PF609,8204.0,9108.0,7300.0,13.0,13.0,5332.6,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤610,PF610,8050.0,8534.0,7566.0,7.0,7.0,2817.5,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤611,PF611,7938.0,8416.0,7460.0,7.0,7.0,2778.3,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤612,PF612,7912.0,8388.0,7436.0,7.0,7.0,2769.2,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤701,PF701,7862.0,8334.0,7390.0,7.0,7.0,2751.7,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,短纤702,PF702,7788.0,8256.0,7320.0,7.0,7.0,2725.8,,2,,2,,0,10,2.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR604,PR604,8852.0,9916.0,7788.0,14.0,14.0,18589.2,5e-05,0.5/万分之 (6.6元),5e-05,0.5/万分之 (6.6元),0.0,0/万分之 (0元),30,6.6,23.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR605,PR605,8838.0,9900.0,7776.0,14.0,14.0,18559.8,5e-05,0.5/万分之 (6.6元),5e-05,0.5/万分之 (6.6元),0.0,0/万分之 (0元),30,6.6,23.4,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR606,PR606,8728.0,9690.0,7766.0,13.0,13.0,17019.6,5e-05,0.5/万分之 (6.5元),5e-05,0.5/万分之 (6.5元),0.0,0/万分之 (0元),30,6.5,23.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR607,PR607,8472.0,9404.0,7540.0,13.0,13.0,16520.4,5e-05,0.5/万分之 (6.4元),5e-05,0.5/万分之 (6.4元),0.0,0/万分之 (0元),30,6.4,23.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR608,PR608,8352.0,9272.0,7432.0,13.0,13.0,16286.4,5e-05,0.5/万分之 (6.3元),5e-05,0.5/万分之 (6.3元),0.0,0/万分之 (0元),30,6.3,23.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR609,PR609,8252.0,9160.0,7344.0,13.0,13.0,16091.4,5e-05,0.5/万分之 (6.2元),5e-05,0.5/万分之 (6.2元),0.0,0/万分之 (0元),30,6.2,23.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR610,PR610,7982.0,8462.0,7502.0,7.0,7.0,8381.1,5e-05,0.5/万分之 (6元),5e-05,0.5/万分之 (6元),0.0,0/万分之 (0元),30,6.0,24.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR611,PR611,7870.0,8344.0,7396.0,7.0,7.0,8263.5,5e-05,0.5/万分之 (5.9元),5e-05,0.5/万分之 (5.9元),0.0,0/万分之 (0元),30,5.9,24.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR612,PR612,7692.0,8154.0,7230.0,7.0,7.0,8076.6,5e-05,0.5/万分之 (5.8元),5e-05,0.5/万分之 (5.8元),0.0,0/万分之 (0元),30,5.8,24.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR701,PR701,7422.0,7868.0,6976.0,7.0,7.0,7793.1,5e-05,0.5/万分之 (5.6元),5e-05,0.5/万分之 (5.6元),0.0,0/万分之 (0元),30,5.6,24.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,瓶片PR702,PR702,7272.0,7710.0,6834.0,7.0,7.0,7635.6,5e-05,0.5/万分之 (5.5元),5e-05,0.5/万分之 (5.5元),0.0,0/万分之 (0元),30,5.5,24.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇604,MA604,2846.0,3245.0,2447.0,16.0,16.0,4553.6,0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),10,5.7,4.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇605,MA605,2839.0,3237.0,2441.0,16.0,16.0,4542.4,0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),10,5.7,4.3,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇606,MA606,2795.0,3103.0,2487.0,13.0,13.0,3633.5,0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),10,5.6,4.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇607,MA607,2762.0,3066.0,2458.0,13.0,13.0,3590.6,0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),0.0001,1/万分之 (2.8元),10,5.5,4.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇608,MA608,2733.0,3034.0,2432.0,13.0,13.0,3552.9,0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),10,5.5,4.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇609,MA609,2704.0,3002.0,2406.0,13.0,13.0,3515.2,0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),10,5.4,4.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇610,MA610,2671.0,2832.0,2510.0,7.0,7.0,1869.7,0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),10,5.3,4.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇611,MA611,2655.0,2815.0,2495.0,7.0,7.0,1858.5,0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),10,5.3,4.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇612,MA612,2665.0,2825.0,2505.0,7.0,7.0,1865.5,0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),10,5.3,4.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇701,MA701,2655.0,2815.0,2495.0,7.0,7.0,1858.5,0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),0.0001,1/万分之 (2.7元),10,5.3,4.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,甲醇702,MA702,2619.0,2777.0,2461.0,7.0,7.0,1833.3,0.0001,1/万分之 (2.6元),0.0001,1/万分之 (2.6元),0.0001,1/万分之 (2.6元),10,5.2,4.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素604,UR604,1900.0,2071.0,1729.0,10.0,10.0,3800.0,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.6,12.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素605,UR605,1911.0,2083.0,1739.0,10.0,10.0,3822.0,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.6,12.4,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素606,UR606,1917.0,2052.0,1782.0,8.0,8.0,3067.2,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.7,12.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素607,UR607,1956.0,2093.0,1819.0,8.0,8.0,3129.6,0.0001,1/万分之 (3.9元),0.0001,1/万分之 (3.9元),0.0001,1/万分之 (3.9元),20,7.8,12.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素608,UR608,1950.0,2087.0,1813.0,8.0,8.0,3120.0,0.0001,1/万分之 (3.9元),0.0001,1/万分之 (3.9元),0.0001,1/万分之 (3.9元),20,7.8,12.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素609,UR609,1942.0,2078.0,1806.0,8.0,8.0,3107.2,0.0001,1/万分之 (3.9元),0.0001,1/万分之 (3.9元),0.0001,1/万分之 (3.9元),20,7.8,12.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素610,UR610,1920.0,2055.0,1785.0,8.0,8.0,3072.0,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.7,12.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素611,UR611,1920.0,2055.0,1785.0,8.0,8.0,3072.0,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.7,12.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素612,UR612,1909.0,2043.0,1775.0,8.0,8.0,3054.4,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.6,12.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素701,UR701,1904.0,2038.0,1770.0,8.0,8.0,3046.4,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.6,12.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,尿素702,UR702,1903.0,2037.0,1769.0,8.0,8.0,3044.8,0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),0.0001,1/万分之 (3.8元),20,7.6,12.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 604,SH604,2509.0,2836.0,2182.0,15.0,15.0,11290.5,0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),0.0,0/万分之 (0元),30,7.5,22.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 605,SH605,2590.0,2927.0,2253.0,15.0,15.0,11655.0,0.0001,1/万分之 (7.8元),0.0001,1/万分之 (7.8元),0.0,0/万分之 (0元),30,7.8,22.2,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 606,SH606,2610.0,2871.0,2349.0,12.0,12.0,9396.0,0.0001,1/万分之 (7.8元),0.0001,1/万分之 (7.8元),0.0,0/万分之 (0元),30,7.8,22.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 607,SH607,2583.0,2842.0,2324.0,12.0,12.0,9298.8,0.0001,1/万分之 (7.7元),0.0001,1/万分之 (7.7元),0.0,0/万分之 (0元),30,7.7,22.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 608,SH608,2588.0,2770.0,2406.0,8.0,8.0,6211.2,0.0001,1/万分之 (7.8元),0.0001,1/万分之 (7.8元),0.0,0/万分之 (0元),30,7.8,22.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 609,SH609,2567.0,2747.0,2387.0,8.0,8.0,6160.8,0.0001,1/万分之 (7.7元),0.0001,1/万分之 (7.7元),0.0,0/万分之 (0元),30,7.7,22.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 610,SH610,2557.0,2736.0,2378.0,8.0,8.0,6136.8,0.0001,1/万分之 (7.7元),0.0001,1/万分之 (7.7元),0.0,0/万分之 (0元),30,7.7,22.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 611,SH611,2536.0,2714.0,2358.0,8.0,8.0,6086.4,0.0001,1/万分之 (7.6元),0.0001,1/万分之 (7.6元),0.0,0/万分之 (0元),30,7.6,22.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 612,SH612,2541.0,2719.0,2363.0,8.0,8.0,6098.4,0.0001,1/万分之 (7.6元),0.0001,1/万分之 (7.6元),0.0,0/万分之 (0元),30,7.6,22.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 701,SH701,2525.0,2702.0,2348.0,8.0,8.0,6060.0,0.0001,1/万分之 (7.6元),0.0001,1/万分之 (7.6元),0.0,0/万分之 (0元),30,7.6,22.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,烧碱 702,SH702,2532.0,2710.0,2354.0,8.0,8.0,6076.8,0.0001,1/万分之 (7.6元),0.0001,1/万分之 (7.6元),0.0,0/万分之 (0元),30,7.6,22.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱604,SA604,1253.0,1379.0,1127.0,12.0,12.0,3007.2,0.0002,2/万分之 (5元),0.0002,2/万分之 (5元),0.0002,2/万分之 (5元),20,10.0,10.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱605,SA605,1261.0,1388.0,1134.0,12.0,12.0,3026.4,0.0002,2/万分之 (5元),0.0002,2/万分之 (5元),0.0002,2/万分之 (5元),20,10.1,9.9,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱606,SA606,1284.0,1387.0,1181.0,9.0,9.0,2311.2,0.0002,2/万分之 (5.1元),0.0002,2/万分之 (5.1元),0.0002,2/万分之 (5.1元),20,10.3,9.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱607,SA607,1288.0,1392.0,1184.0,9.0,9.0,2318.4,0.0002,2/万分之 (5.2元),0.0002,2/万分之 (5.2元),0.0002,2/万分之 (5.2元),20,10.3,9.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱608,SA608,1322.0,1428.0,1216.0,9.0,9.0,2379.6,0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),20,10.6,9.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱609,SA609,1324.0,1430.0,1218.0,9.0,9.0,2383.2,0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),20,10.6,9.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱610,SA610,1332.0,1439.0,1225.0,9.0,9.0,2397.6,0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),20,10.7,9.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱611,SA611,1327.0,1434.0,1220.0,9.0,9.0,2388.6,0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),0.0002,2/万分之 (5.3元),20,10.6,9.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱612,SA612,1361.0,1470.0,1252.0,9.0,9.0,2449.8,0.0002,2/万分之 (5.4元),0.0002,2/万分之 (5.4元),0.0002,2/万分之 (5.4元),20,10.9,9.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱701,SA701,1368.0,1478.0,1258.0,9.0,9.0,2462.4,0.0002,2/万分之 (5.5元),0.0002,2/万分之 (5.5元),0.0002,2/万分之 (5.5元),20,10.9,9.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,纯碱702,SA702,1370.0,1480.0,1260.0,9.0,9.0,2466.0,0.0002,2/万分之 (5.5元),0.0002,2/万分之 (5.5元),0.0002,2/万分之 (5.5元),20,11.0,9.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃604,FG604,1116.0,1239.0,993.0,13.0,13.0,2901.6,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃605,FG605,1116.0,1239.0,993.0,13.0,13.0,2901.6,,6,,6,,6,20,12.0,8.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃606,FG606,1179.0,1286.0,1072.0,10.0,10.0,2358.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃607,FG607,1177.0,1283.0,1071.0,10.0,10.0,2354.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃608,FG608,1248.0,1361.0,1135.0,10.0,10.0,2496.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃609,FG609,1243.0,1355.0,1131.0,10.0,10.0,2486.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃610,FG610,1268.0,1383.0,1153.0,10.0,10.0,2536.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃611,FG611,1267.0,1382.0,1152.0,10.0,10.0,2534.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃612,FG612,1302.0,1420.0,1184.0,10.0,10.0,2604.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃701,FG701,1300.0,1417.0,1183.0,10.0,10.0,2600.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
郑州商品交易所,玻璃702,FG702,1313.0,1432.0,1194.0,10.0,10.0,2626.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2606,sc2606,746.0,895.2,596.8,22.0,22.0,164120.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2609,sc2609,687.3,824.7,549.8,22.0,22.0,151206.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2612,sc2612,649.9,779.8,519.9,22.0,22.0,142978.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2703,sc2703,643.5,772.2,514.8,22.0,22.0,141570.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2706,sc2706,630.3,756.3,504.2,22.0,22.0,138666.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2709,sc2709,640.9,769.0,512.7,22.0,22.0,140998.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2712,sc2712,620.9,745.0,496.7,22.0,22.0,136598.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2803,sc2803,610.4,732.4,488.3,22.0,22.0,134288.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2604,sc2604,761.8,914.1,609.4,22.0,22.0,167596.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2605,sc2605,770.4,924.4,616.3,22.0,22.0,169488.0,,40,,40,,240,100,280.0,-180.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2806,sc2806,604.7,725.6,483.7,22.0,22.0,133034.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2607,sc2607,721.0,865.2,576.8,22.0,22.0,158620.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2608,sc2608,699.6,839.5,559.6,22.0,22.0,153912.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2809,sc2809,604.5,725.4,483.6,22.0,22.0,132990.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2610,sc2610,669.4,803.2,535.5,22.0,22.0,147268.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2611,sc2611,661.0,793.2,528.8,22.0,22.0,145420.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2812,sc2812,601.9,722.2,481.5,22.0,22.0,132418.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2701,sc2701,646.3,775.5,517.0,22.0,22.0,142186.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2702,sc2702,644.3,773.1,515.4,22.0,22.0,141746.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,原油2903,sc2903,601.2,721.4,480.9,22.0,22.0,132264.0,,40,,40,,240,100,280.0,-180.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2604,lu2604,5551.0,6661.0,4440.0,22.0,22.0,12212.2,0.0001,1/万分之 (5.6元),0.0001,1/万分之 (5.6元),0.0003,3/万分之 (16.7元),10,22.2,-12.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2605,lu2605,5636.0,6763.0,4508.0,22.0,22.0,12399.2,0.0001,1/万分之 (5.6元),0.0001,1/万分之 (5.6元),0.0003,3/万分之 (16.9元),10,22.5,-12.5,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2606,lu2606,5285.0,6342.0,4228.0,22.0,22.0,11627.0,0.0001,1/万分之 (5.3元),0.0001,1/万分之 (5.3元),0.0003,3/万分之 (15.9元),10,21.1,-11.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2607,lu2607,4874.0,5848.0,3899.0,22.0,22.0,10722.8,0.0001,1/万分之 (4.9元),0.0001,1/万分之 (4.9元),0.0003,3/万分之 (14.6元),10,19.5,-9.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2608,lu2608,4602.0,5522.0,3681.0,22.0,22.0,10124.4,0.0001,1/万分之 (4.6元),0.0001,1/万分之 (4.6元),0.0003,3/万分之 (13.8元),10,18.4,-8.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2609,lu2609,4549.0,5458.0,3639.0,22.0,22.0,10007.8,0.0001,1/万分之 (4.5元),0.0001,1/万分之 (4.5元),0.0003,3/万分之 (13.6元),10,18.2,-8.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2610,lu2610,4463.0,5355.0,3570.0,22.0,22.0,9818.6,0.0001,1/万分之 (4.5元),0.0001,1/万分之 (4.5元),0.0003,3/万分之 (13.4元),10,17.9,-7.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
上海国际能源交易中心,低硫燃料油2611,lu2611,4371.0,5245.0,3496.0,22.0,22.0,9616.2,0.0001,1/万分之 (4.4元),0.0001,1/万分之 (4.4元),0.0003,3/万分之 (13.1元),10,17.5,-7.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
